keywords,title,category,link,date
"[""attention"",""Kardashian"",""Khaled"",""big"",""Rob"",""Go"",""presence"",""app"",""brands"",""Bruce"",""Gigi"",""Jenner"",""Kylie"",""Hard"",""Keeping"",""DJ"",""Hadid"",""Up"",""likes"",""Kardashians""]",Fashion Industry Scrambles to Find a Use for Snapchat,tech,http://rss.nytimes.com/c/34625/f/640371/s/4d7ffcdd/sc/14/l/0L0Snytimes0N0C20A160C0A20C0A50Cfashion0Cfashion0Esnapchat0Eapp0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 04 Feb 2016 15:29:07 GMT"
"[""American"",""Party"",""Union"",""tax"",""Conservatism"",""Political"",""carbon"",""lesson"",""Conservative"",""Democrat"",""Democratic"",""International"",""Opposition"",""province"",""skeptics"",""conservative"",""Canada"",""important"",""party"",""policy"",""England"",""Leader""]",Economic Scene: Does a Carbon Tax Work? Ask British Columbia,science,http://rss.nytimes.com/c/34625/f/640332/s/4df6bf90/sc/31/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cdoes0Ea0Ecarbon0Etax0Ework0Eask0Ebritish0Ecolumbia0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 01:57:39 GMT"
"[""Democratic"",""California"",""percent"",""surveyors"",""setback"",""State"",""Snow"",""state"",""Party"",""winter"",""climate"",""Mediterranean"",""spell"",""record"",""drought"",""snowpack"",""dry"",""snow""]",National Briefing | West: California: Snowpack Level Falls Short of Water Needs,science,http://rss.nytimes.com/c/34625/f/640332/s/4df7baea/sc/31/l/0L0Snytimes0N0C20A160C0A30C0A20Cus0Ccalifornia0Esnowpack0Elevel0Efalls0Eshort0Eof0Ewater0Eneeds0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 01:09:42 GMT"
"[""Index"",""countries"",""slowdown"",""Melbourne"",""China"",""FTSE"",""Rio"",""Billiton"",""Tinto"",""100"",""global"",""Group"",""result"",""company"",""BHP"",""growth""]",Glencore’s Big Loss Reflects Hard Times for Mining Companies,science,http://rss.nytimes.com/c/34625/f/640332/s/4df28050/sc/24/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cinternational0Cglencore0Eearnings0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 12:47:22 GMT"
"[""Thoreau"",""subtropical"",""good"",""Kingdom"",""Unemployment"",""U.S."",""climate"",""Photography"",""David"",""Economy"",""percent"",""profit"",""Humid"",""bank"",""Henry"",""stock"",""state"",""tidings"",""record"",""United"",""economy"",""States""]",JPMorgan Tries to Calm Investors on Its Outlook and Oil Defenses,science,http://rss.nytimes.com/c/34625/f/640332/s/4dcd6fbc/sc/24/l/0L0Snytimes0N0C20A160C0A20C240Cbusiness0Cdealbook0Cjpmorgan0Etries0Eto0Ecalm0Einvestors0Eon0Eits0Eoutlook0Eand0Eoil0Edefenses0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 23:00:40 GMT"
"[""1987"",""number"",""species"",""non-native"",""scientists"",""albums""]",Invasive Species Aren’t Always Unwanted,science,http://rss.nytimes.com/c/34625/f/640332/s/4defb32e/sc/32/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Cinvasive0Especies0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 20:16:43 GMT"
"[""costly"",""sweeping"",""PCBs"",""paragraph"",""Bennet"",""liability"",""chemicals"",""Noah"",""now-banned"",""single"",""company"",""legislation""]",Chemical Safety Bill Could Help Protect Monsanto Against Legal Claims,science,http://rss.nytimes.com/c/34625/f/640332/s/4ded6a6a/sc/31/l/0L0Snytimes0N0C20A160C0A30C0A10Cbusiness0Cmonsanto0Ecould0Ebenefit0Efrom0Ea0Echemical0Esafety0Ebill0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 13:42:35 GMT"
"[""goal"",""emissions"",""way"",""wrong"",""Management"",""leader"",""management"",""planet"",""reach"",""Project""]",Op-Ed Columnist: Planet on the Ballot,science,http://rss.nytimes.com/c/34625/f/640332/s/4debd495/sc/31/l/0L0Snytimes0N0C20A160C0A20C290Copinion0Cplanet0Eon0Ethe0Eballot0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 08:21:01 GMT"
"[""officials"",""transport"",""Environmentalism"",""gas"",""activists"",""pipeline"",""Indian"",""Pipeline"",""environmental"",""Official"",""Natural"",""expansion"",""natural"",""environment"",""Point"",""property"",""Petroleum""]",Plan to Expand a Pipeline at Indian Point Raises Concern,science,http://rss.nytimes.com/c/34625/f/640332/s/4dea6b1f/sc/31/l/0L0Snytimes0N0C20A160C0A20C290Cnyregion0Cplan0Eto0Eexpand0Ea0Epipeline0Eat0Eindian0Epoint0Eraises0Econcern0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 05:06:24 GMT"
"[""officials"",""Falls"",""toxic"",""supply"",""water"",""chemical"",""Water"",""Hoosick""]",Fears About Water Supply Grip Village That Made Teflon Products,science,http://rss.nytimes.com/c/34625/f/640332/s/4dea9018/sc/31/l/0L0Snytimes0N0C20A160C0A20C290Cnyregion0Cfears0Eabout0Ewater0Esupply0Egrip0Evillage0Ethat0Emade0Eteflon0Eproducts0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 03:09:51 GMT"
"[""commerce"",""method"",""Australia’s"",""agency"",""climate"",""decision"",""science"",""globe"",""Scientific"",""studies"",""researchers""]",Scientists Protest Cuts and Commercialization at Australian Climate Center,science,http://rss.nytimes.com/c/34625/f/640332/s/4de5e152/sc/31/l/0L0Snytimes0N0C20A160C0A20C280Cworld0Caustralia0Ccape0Egrim0Eclimate0Echange0Eresearch0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sat, 27 Feb 2016 23:27:43 GMT"
"[""industry"",""guzzling"",""gas"",""vast"",""oil"",""questions"",""Bill"",""Times"",""Petroleum"",""readers"",""Gates"",""meat""]",Dot Earth Blog: Bill Gates Explains How to Make Climate Progress in a World Eating Meat and Guzzling Gas,science,http://rss.nytimes.com/c/34625/f/640332/s/4ddb5689/sc/31/l/0Ldotearth0Bblogs0Bnytimes0N0C20A160C0A20C250Cbill0Egates0Eexplains0Ehow0Eto0Emake0Eclimate0Eprogress0Ein0Ea0Eworld0Eeating0Emeat0Eand0Eguzzling0Egas0C0Dpartner0Frss0Gemc0Frss/story01.htm,"Fri, 26 Feb 2016 23:13:35 GMT"
"[""prices"",""revenue"",""Italian"",""asset"",""oil"",""giant"",""latest"",""lower"",""energy"",""Petroleum"",""company"",""crude"",""write-downs"",""sharply""]","Eni, Hit by Falling Oil Prices, Reports $9.4 Billion Loss",science,http://rss.nytimes.com/c/34625/f/640332/s/4dde460a/sc/24/l/0L0Snytimes0N0C20A160C0A20C270Cbusiness0Cenergy0Eenvironment0Ceni0Eearnings0Eoil0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Fri, 26 Feb 2016 11:52:50 GMT"
"[""spill"",""Jurors"",""test"",""verdict"",""negligence"",""critical"",""Kaluza"",""Robert""]",BP Engineer Is Not Guilty in Case From 2010 Gulf Oil Spill,science,http://rss.nytimes.com/c/34625/f/640332/s/4ddc455b/sc/13/l/0L0Snytimes0N0C20A160C0A20C260Cbusiness0Cenergy0Eenvironment0Cbp0Eengineer0Eis0Enot0Eguilty0Ein0Ecase0Efrom0E20A10A0Egulf0Eoil0Espill0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Fri, 26 Feb 2016 02:27:19 GMT"
"[""Equity"",""numerous"",""concerns"",""Energy"",""Companies"",""Williams"",""Transfer"",""Shares"",""merger""]","Once a Coup, Pipeline Company Deal Becomes a Nightmare",science,http://rss.nytimes.com/c/34625/f/640332/s/4ddaaa52/sc/31/l/0L0Snytimes0N0C20A160C0A20C260Cbusiness0Cdealbook0Conce0Ea0Ecoup0Eenergy0Etransfer0Edeal0Ebecomes0Ea0Enightmare0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 25 Feb 2016 19:29:01 GMT"
"[""floods"",""officials"",""century"",""flush"",""Los"",""Angeles"",""ways"",""water"",""engineers"",""deadly""]","Storm Water, Long a Nuisance, May Be a Parched California’s Salvation",science,http://rss.nytimes.com/c/34625/f/640332/s/4dbbd5c4/sc/31/l/0L0Snytimes0N0C20A160C0A20C20A0Cus0Cstorm0Ewater0Elong0Ea0Enuisance0Emay0Ebe0Ea0Eparched0Ecalifornias0Esalvation0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 23:34:14 GMT"
"[""expenses"",""Small"",""operators"",""states"",""debt""]",Falling Oil Prices Force Cutbacks at Smallest Companies,science,http://rss.nytimes.com/c/34625/f/640332/s/4dd3fda3/sc/24/l/0L0Snytimes0N0C20A160C0A20C250Cbusiness0Cenergy0Eenvironment0Cfalling0Eoil0Eprices0Eforce0Ecutbacks0Eat0Esmallest0Ecompanies0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 21:01:42 GMT"
"[""research"",""climate"",""investment"",""Bill"",""societies"",""Gates"",""efforts""]","Dot Earth Blog: Bill Gates, the ‘Impatient Optimist,’ Lays Out his Clean-Energy Innovation Agenda",science,http://rss.nytimes.com/c/34625/f/640332/s/4dcaf3bb/sc/31/l/0Ldotearth0Bblogs0Bnytimes0N0C20A160C0A20C230Cbill0Egates0Ethe0Eimpatient0Eoptimist0Elays0Eout0Ehis0Eclean0Eenergy0Einnovation0Eagenda0C0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 18:12:26 GMT"
"[""Knight"",""endowments"",""H."",""Philip"",""Knight-Hennessy"",""scholarship"",""co-founder"",""World"",""program"",""Asia"",""Nike"",""new"",""Archipelago""]",Philip Knight of Nike to Give $400 Million to Stanford Scholars,science,http://rss.nytimes.com/c/34625/f/640332/s/4dce9ec6/sc/28/l/0L0Snytimes0N0C20A160C0A20C240Cbusiness0Cphilip0Eknight0Eof0Enike0Eto0Egive0E40A0A0Emillion0Eto0Estanford0Escholars0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 05:01:17 GMT"
"[""prices"",""gas"",""Run"",""Acquisition"",""oil"",""Silver"",""sector"",""The"",""bargain"",""Retreat"",""assets"",""Corporation"",""retreat"",""Papa"",""Mark""]",New Energy Investment Vehicle Raises $450 Million in I.P.O.,science,http://rss.nytimes.com/c/34625/f/640332/s/4dcdcf2a/sc/31/l/0L0Snytimes0N0C20A160C0A20C240Cbusiness0Cdealbook0Cnew0Eenergy0Einvestment0Evehicle0Eraises0E450A0Emillion0Ein0Eipo0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 01:01:28 GMT"
"[""turbine"",""industry"",""Windmill"",""Systems"",""power"",""States"",""deal"",""Denmark"",""Kingdom"",""turbines"",""project"",""wind"",""Europe"",""United"",""Wind"",""largest"",""Vestas""]",Business Briefing: Vestas Wind Systems Gets Contract for Europe’s Largest Windfarm,science,http://rss.nytimes.com/c/34625/f/640332/s/4dcdaa86/sc/31/l/0L0Snytimes0N0C20A160C0A20C240Cbusiness0Cenergy0Eenvironment0Cvestas0Ewind0Esystems0Egets0Econtract0Efor0Eeuropes0Elargest0Ewindfarm0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 23 Feb 2016 23:40:13 GMT"
"[""Democratic"",""California"",""percent"",""surveyors"",""setback"",""State"",""Snow"",""state"",""Party"",""winter"",""climate"",""Mediterranean"",""spell"",""record"",""drought"",""snowpack"",""dry"",""snow""]",National Briefing | West: California: Snowpack Level Falls Short of Water Needs,science,http://rss.nytimes.com/c/34625/f/640377/s/4df7c2de/sc/31/l/0L0Snytimes0N0C20A160C0A30C0A20Cus0Ccalifornia0Esnowpack0Elevel0Efalls0Eshort0Eof0Ewater0Eneeds0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 01:09:42 GMT"
"[""widely"",""Bayer"",""tiny"",""insecticide"",""used"",""CropScience"",""America"",""Imidacloprid"",""animals"",""aquatic"",""Nichino""]",Business Briefing: E.P.A. Says Insecticide Harms Tiny Aquatic Animals,science,http://rss.nytimes.com/c/34625/f/640377/s/4df78f4d/sc/32/l/0L0Snytimes0N0C20A160C0A30C0A20Cbusiness0Cepa0Esays0Einsecticide0Eharms0Etiny0Eaquatic0Eanimals0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:54:08 GMT"
"[""intercourse"",""Evolution"",""research"",""Human"",""Sexology"",""psyche"",""orientation"",""world"",""Professor"",""sexuality"",""ground"",""World"",""Sexual"",""sex"",""Gagnon""]","John Gagnon, Who Linked Sexuality to Social Influences, Dies at 84",science,http://rss.nytimes.com/c/34625/f/640377/s/4ddc909e/sc/38/l/0L0Snytimes0N0C20A160C0A20C260Cus0Cjohn0Egagnon0Esociologist0Ewho0Eexplored0Ehuman0Esexuality0Edies0Eat0E840Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:00:04 GMT"
"[""treatment"",""Affairs"",""training"",""Department"",""combat"",""I.V.F."",""injuries"",""vets"",""Veterans""]",Veterans Seek Help for Infertility Inflicted by Wounds of War,science,http://rss.nytimes.com/c/34625/f/640377/s/4decfb67/sc/14/l/0L0Snytimes0N0C20A160C0A30C0A10Chealth0Cveterans0Einfertility0Ebenefits0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 20:52:40 GMT"
"[""Steve"",""astronaut"",""American"",""longest"",""International"",""Davis"",""Station"",""Mir"",""Mr."",""Time"",""Kelly"",""Space"",""time"",""trip""]","Scott Kelly, American Astronaut, Is Returning to Earth After 340 Days in Space",science,http://rss.nytimes.com/c/34625/f/640377/s/4df64213/sc/28/l/0L0Snytimes0N0C20A160C0A30C0A20Cscience0Cscott0Ekelly0Eastronaut0Enasa0Espace0Estation0Ereturn0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 19:22:02 GMT"
"[""commerce"",""E."",""technology"",""1970s"",""Merkle"",""Whitfield"",""Hellman"",""Diffie"",""web"",""Martin"",""Ralph""]",Cryptography Pioneers Win Turing Award,science,http://rss.nytimes.com/c/34625/f/640377/s/4df6420e/sc/15/l/0L0Snytimes0N0C20A160C0A30C0A20Ctechnology0Ccryptography0Epioneers0Eto0Ewin0Eturing0Eaward0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 17:55:55 GMT"
"[""air"",""freezing"",""Neil"",""Flynn"",""ground"",""Atmospheric"",""night"",""middle"",""thermodynamics""]",Trilobites: Find an Ice Flower Before It Melts,science,http://rss.nytimes.com/c/34625/f/640377/s/4df524ce/sc/26/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Cfind0Ean0Eice0Eflower0Ebefore0Eit0Emelts0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 14:50:30 GMT"
"[""Zika"",""life"",""fever"",""Mosquito-borne"",""support"",""syndrome"",""virus"",""patients"",""risk"",""Guillain-Barré"",""cases""]",New Study Links Zika Virus to Temporary Paralysis,science,http://rss.nytimes.com/c/34625/f/640377/s/4df092d1/sc/14/l/0L0Snytimes0N0C20A160C0A30C0A10Chealth0Czika0Evirus0Eguillain0Ebarre0Efrench0Epolynesia0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 23:47:06 GMT"
"[""leisure"",""lowers"",""review"",""travelers"",""survey"",""mentions"",""Hotel"",""values"",""business"",""single"",""bedbugs"",""recent"",""room""]","Itineraries: For Hotels, Bedbugs Are Bad Enough, and Social Media Adds to Irritation",science,http://rss.nytimes.com/c/34625/f/640377/s/4df03573/sc/47/l/0L0Snytimes0N0C20A160C0A30C0A10Cbusiness0Cfor0Ehotels0Ebedbugs0Eare0Ebad0Eenough0Eand0Esocial0Emedia0Eadds0Eto0Eirritation0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 21:50:24 GMT"
"[""Readers"",""articles"",""Times"",""Science""]",Reactions: Letters to the Editor,science,http://rss.nytimes.com/c/34625/f/640377/s/4df03572/sc/32/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Cletters0Eto0Ethe0Eeditor0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 21:35:34 GMT"
"[""age"",""increase"",""researcher"",""recession"",""maternal"",""recent"",""birth""]",Take a Number: Women Waiting Longer to Have Children,science,http://rss.nytimes.com/c/34625/f/640377/s/4defd9e2/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Cage0Ewhen0Eamerican0Ewomen0Ehave0Echildren0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 20:34:49 GMT"
"[""1987"",""number"",""species"",""non-native"",""scientists"",""albums""]",Invasive Species Aren’t Always Unwanted,science,http://rss.nytimes.com/c/34625/f/640377/s/4defd3a0/sc/32/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Cinvasive0Especies0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 20:16:43 GMT"
"[""humans"",""renowned"",""biologist"",""species"",""planet"",""Biology"",""book"",""time"",""new""]","A Conversation With: In ‘Half Earth,’ E.O. Wilson Calls for a Grand Retreat",science,http://rss.nytimes.com/c/34625/f/640377/s/4def9616/sc/32/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Ce0Eo0Ewilson0Ehalf0Eearth0Ebiodiversity0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 19:19:10 GMT"
"[""Chief"",""executive"",""Management"",""Pearson"",""occupations"",""chairman"",""role"",""officer"",""Michael"",""chief"",""J.""]",Valeant Pharmaceuticals Chief Returns From Medical Leave,science,http://rss.nytimes.com/c/34625/f/640377/s/4dea6567/sc/28/l/0L0Snytimes0N0C20A160C0A20C290Cbusiness0Cvaleant0Epharmaceuticals0Ej0Emichael0Epearson0Eceo0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 14:07:03 GMT"
"[""reporter"",""New"",""York"",""Times"",""burst"",""insight""]",First Mention: When ‘Symptoms of Television’ Began Their Inexorable Spread,science,http://rss.nytimes.com/c/34625/f/640377/s/4decd312/sc/7/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Ctelevision0Ehistory0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 11:00:31 GMT"
"[""New"",""Watch"",""Crow"",""crows"",""food"",""bowl"",""hands"",""Caledonian"",""trouble"",""Corvidae""]",ScienceTake: Crows Clever Enough to Learn a Shell Game,science,http://rss.nytimes.com/c/34625/f/640377/s/4decd30c/sc/38/l/0L0Snytimes0N0C20A160C0A20C290Cscience0Ccrows0Eclever0Eenough0Eto0Elearn0Ea0Eshell0Egame0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 11:00:18 GMT"
"[""training"",""animal"",""Fungus"",""shell"",""Crab"",""Insect"",""Bryozoa"",""little"",""game"",""kind""]",ScienceTake | Teaching Crows,science,http://rss.nytimes.com/c/34625/f/640377/s/4decd307/sc/38/l/0L0Snytimes0N0Cvideo0Cscience0C10A0A0A0A0A0A0A42372790Cteaching0Ecrows0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 11:00:18 GMT"
"[""sugary"",""life"",""properly"",""span"",""tree"",""appreciable"",""impact"",""Root"",""authority"",""maple"",""Wood"",""sap"",""Arboretum"",""tapped"",""seasons"",""subject""]","Q&A: The Giving Tree, Giving Syrup Year After Year After ...",science,http://rss.nytimes.com/c/34625/f/640377/s/4decbf1c/sc/14/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Ctapping0Emaple0Etrees0Esyrup0Esap0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 11:00:02 GMT"
"[""weapons"",""official"",""United"",""policy"",""Pentagon"",""real-world"",""Policy"",""situations"",""States""]",Report Cites Dangers of Autonomous Weapons,science,http://rss.nytimes.com/c/34625/f/640377/s/4de95888/sc/11/l/0L0Snytimes0N0C20A160C0A20C290Ctechnology0Creport0Ecites0Edangers0Eof0Eautonomous0Eweapons0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sun, 28 Feb 2016 23:11:13 GMT"
"[""intelligence"",""A.I."",""theories"",""peak"",""Jeopardy"",""Economic"",""Artificial"",""potential"",""excitement"",""commercial"",""achievement""]",The Promise of Artificial Intelligence Unfolds in Small Steps,science,http://rss.nytimes.com/c/34625/f/640377/s/4de9b663/sc/13/l/0L0Snytimes0N0C20A160C0A20C290Ctechnology0Cthe0Epromise0Eof0Eartificial0Eintelligence0Eunfolds0Ein0Esmall0Esteps0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sun, 28 Feb 2016 22:51:23 GMT"
"[""Democratic"",""California"",""percent"",""surveyors"",""setback"",""State"",""Snow"",""state"",""Party"",""winter"",""climate"",""Mediterranean"",""spell"",""record"",""drought"",""snowpack"",""dry"",""snow""]",National Briefing | West: California: Snowpack Level Falls Short of Water Needs,science,http://rss.nytimes.com/c/34625/f/640333/s/4df78181/sc/31/l/0L0Snytimes0N0C20A160C0A30C0A20Cus0Ccalifornia0Esnowpack0Elevel0Efalls0Eshort0Eof0Ewater0Eneeds0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 01:09:42 GMT"
"[""1987"",""number"",""species"",""non-native"",""scientists"",""albums""]",Invasive Species Aren’t Always Unwanted,science,http://rss.nytimes.com/c/34625/f/640333/s/4defb401/sc/32/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Cinvasive0Especies0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 20:16:43 GMT"
"[""humans"",""renowned"",""biologist"",""species"",""planet"",""Biology"",""book"",""time"",""new""]","A Conversation With: In ‘Half Earth,’ E.O. Wilson Calls for a Grand Retreat",science,http://rss.nytimes.com/c/34625/f/640333/s/4defaadd/sc/32/l/0L0Snytimes0N0C20A160C0A30C0A10Cscience0Ce0Eo0Ewilson0Ehalf0Eearth0Ebiodiversity0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 19:19:10 GMT"
"[""commerce"",""method"",""Australia’s"",""agency"",""climate"",""decision"",""science"",""globe"",""Scientific"",""studies"",""researchers""]",Scientists Protest Cuts and Commercialization at Australian Climate Center,science,http://rss.nytimes.com/c/34625/f/640333/s/4de5e1d9/sc/31/l/0L0Snytimes0N0C20A160C0A20C280Cworld0Caustralia0Ccape0Egrim0Eclimate0Echange0Eresearch0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sat, 27 Feb 2016 23:27:43 GMT"
"[""research"",""climate"",""investment"",""Bill"",""societies"",""Gates"",""efforts""]","Dot Earth Blog: Bill Gates, the ‘Impatient Optimist,’ Lays Out his Clean-Energy Innovation Agenda",science,http://rss.nytimes.com/c/34625/f/640333/s/4dcab2c8/sc/31/l/0Ldotearth0Bblogs0Bnytimes0N0C20A160C0A20C230Cbill0Egates0Ethe0Eimpatient0Eoptimist0Elays0Eout0Ehis0Eclean0Eenergy0Einnovation0Eagenda0C0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 24 Feb 2016 18:12:26 GMT"
"[""State"",""cities"",""ordinances"",""counties"",""United"",""Bill"",""Florida"",""States"",""Legislature""]",Unlikely Battle Over Fracking Intensifies in Florida,science,http://rss.nytimes.com/c/34625/f/640333/s/4dcb6660/sc/31/l/0L0Snytimes0N0C20A160C0A20C240Cus0Cin0Eflorida0Ean0Eunlikely0Ebattle0Eover0Efracking0Eintensifies0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 23 Feb 2016 16:24:41 GMT"
"[""Greenhouse"",""Natural"",""emissions"",""gas"",""greenhouse"",""coastal"",""Monday"",""Carbon"",""result"",""flooding"",""communities"",""dioxide"",""Scientists""]",Seas Are Rising at Fastest Rate in Last 28 Centuries,science,http://rss.nytimes.com/c/34625/f/640333/s/4dc5b959/sc/31/l/0L0Snytimes0N0C20A160C0A20C230Cscience0Csea0Elevel0Erise0Eglobal0Ewarming0Eclimate0Echange0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 23 Feb 2016 02:09:27 GMT"
"[""Dr."",""generations"",""Change"",""footprints"",""Inman"",""processes"",""trained"",""scientists"",""Sugababes"",""beach"",""understanding""]","Douglas L. Inman, Coastal Science Pioneer, Dies at 95",science,http://rss.nytimes.com/c/34625/f/640333/s/4dc0e9a4/sc/32/l/0L0Snytimes0N0C20A160C0A20C220Cscience0Cearth0Cdouglas0El0Einman0Ecoastal0Escience0Epioneer0Edies0Eat0E950Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 22 Feb 2016 04:11:10 GMT"
"[""mosquitoes"",""particular"",""life"",""Zika"",""warming"",""Ecology"",""Global"",""cycle"",""global"",""decades"",""viruses"",""range""]","In Zika Epidemic, a Warning on Climate Change",science,http://rss.nytimes.com/c/34625/f/640333/s/4ddb03d2/sc/14/l/0L0Snytimes0N0C20A160C0A20C210Cworld0Camericas0Cin0Ezika0Eepidemic0Ea0Ewarning0Eon0Eclimate0Echange0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sun, 21 Feb 2016 02:38:00 GMT"
"[""Magnesium"",""warming"",""Climate"",""atmospheric"",""Carbon"",""skeletal"",""waters"",""subtropical"",""oceans"",""study"",""Oxygen"",""young"",""Photosynthesis"",""deformities"",""Water"",""Global"",""dioxide"",""corals"",""carbon""]",Trilobites: Acidic Ocean Leads to Warped Skeletons for Young Coral,science,http://rss.nytimes.com/c/34625/f/640333/s/4db71cc2/sc/31/l/0L0Snytimes0N0C20A160C0A20C20A0Cscience0Cacidic0Eocean0Eleads0Eto0Ewarped0Eskeletons0Efor0Eyoung0Ecoral0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Fri, 19 Feb 2016 19:05:53 GMT"
